text,category
Do të doja të kërkoja ndihmë nga dikush në departamentin tuaj të shërbimit ndaj klientit për të më ndihmuar në aktivizimin e kartës sime.,activate_my_card
Cilat janë hapat që duhet të ndërmarr për të aktivizuar një kartë të re?,activate_my_card
Provova të aktivizoja kartën time dhe nuk funksionoi,activate_my_card
Më duhet që karta ime të aktivizohet tani.,activate_my_card
Çfarë informacioni duhet të mbledh për të aktivizuar kartën time?,activate_my_card
çfarë duhet të kem me vete për të aktivizuar kartën,activate_my_card
Çfarë do të më duhet për të aktivizuar kartën time?,activate_my_card
Më trego si ta aktivizoj kartën time,activate_my_card
Kam nevojë për më shumë ndihmë se si të aktivizoj kartën time.,activate_my_card
Mund të më thoni se si mund të aktivizoj një kartë të re?,activate_my_card
Karta ime e re duhet të aktivizohet.,activate_my_card
Ku mund ta aktivizoj kartën time?,activate_my_card
A e dini procesin se si të aktivizoni kartën time?,activate_my_card
Si mund ta bëj kartën time aktive?,activate_my_card
Ju lutem më ndihmoni me aktivizimin e kartës së re.,activate_my_card
Mund të më ndihmoni të aktivizoj kartën time,activate_my_card
Përpjekja ime për aktivizimin e kartës dështoi.,activate_my_card
Sapo mora një kartë të re dhe dua të di si ta aktivizoj.,activate_my_card
A do të ishte e mundur të aktivizoni kartën time?,activate_my_card
Hapat e aktivizimit të kartës,activate_my_card
Cili është procesi për aktivizimin dhe përdorimin e kartës sime?,activate_my_card
Kam një kartë të re dhe duhet ta aktivizoj.,activate_my_card
A duhet të shkoj diku për të aktivizuar kartën time?,activate_my_card
Çfarë duhet të bëj për të aktivizuar kartën time të re?,activate_my_card
Sapo mora një kartë të re si mund ta marr për të filluar punën?,activate_my_card
Kam nevojë për ndihmë për të aktivizuar kartën në llogarinë time.,activate_my_card
Nuk mund ta aktivizoj kartën time?,activate_my_card
"Karta ime e re është këtu, cili është procesi për ta aktivizuar atë?",activate_my_card
Ku mund ta aktivizoj kartën time?,activate_my_card
Si mund ta aktivizoj kartën time të re?,activate_my_card
"Me kartën time të re, si mund ta aktivizoj?",activate_my_card
Më ndihmo të aktivizoj kartën time.,activate_my_card
"Sa kohë duhet për të aktivizuar kartën, pasi duket se nuk funksionon?",activate_my_card
"Ju mund ta bëni këtë në vetëm disa sekonda. Shkoni te llogaria, shtypni aktivizoni dhe ndiqni udhëzimet nga atje.",activate_my_card
Aktivizimi i kartës nuk funksionon. çfarë të bëj?,activate_my_card
Çfarë identifikimi kërkohet për të aktivizuar kartën time?,activate_my_card
Më duhet të aktivizoj kartën.,activate_my_card
"Dua të aktivizoj kartën time, si ta bëj?",activate_my_card
Dua të aktivizoj kartën.,activate_my_card
"Po planifikoj të aktivizoj kartën time, a ishte e mundur?",activate_my_card
Procesi i aktivizimit për kartën time nuk po funksionon.,activate_my_card
Ju lutem mund të më tregoni se si ta aktivizoj kartën time të re?,activate_my_card
Më duhet të aktivizoj kartën time.,activate_my_card
Më duhet informacion për aktivizimin e kartës?,activate_my_card
Do të doja që kartela ime të aktivizohej.,activate_my_card
Si mund ta bëj kartën time gati për përdorim?,activate_my_card
A mund ta përdor kartën time të re?,activate_my_card
Çfarë hapash duhet të kaloj për të aktivizuar kartën time të re?,activate_my_card
Unë kam një kartë të re. Si ta aktivizoj?,activate_my_card
"Procesi i aktivizimit nuk funksionoi, ju lutemi ndihmoni?",activate_my_card
Sapo mora kartën time dhe nuk mund ta çoj në punë.,activate_my_card
"Sapo mora kartën time të zëvendësimit, çfarë hapash duhet të ndërmarr për ta aktivizuar?",activate_my_card
"Dua të përdor kartën time, si do ta aktivizoja?",activate_my_card
Si mund ta aktivizoj kartën time të re,activate_my_card
"Cilat janë hapat për të aktivizuar kartën, pasi duket se nuk funksionon?",cash_withdrawal_charge
Sapo mora kartën time të re. Si mund ta aktivizoj?,cash_withdrawal_charge
Ju lutem më ndihmoni me aktivizimin.,cash_withdrawal_charge
Ku të shkoj për të aktivizuar kartën time?,cash_withdrawal_charge
"Nëse ju duhet të llogarisni, shtypni aktivizoni dhe ndiqni udhëzimet, mund ta aktivizoni atë në vetëm disa sekonda.",cash_withdrawal_charge
A është aktivizuar karta ime e re?,cash_withdrawal_charge
Më ndihmo të aktivizoj kartën time.,cash_withdrawal_charge
me duket se nuk mund ta aktivizoj karten,cash_withdrawal_charge
Çfarë duhet të bëj për të përdorur kartën time që sapo mora?,cash_withdrawal_charge
"Karta ime e re ka ardhur, cila është procedura e aktivizimit?",cash_withdrawal_charge
Si mund të rinovohet karta ime e re?,cash_withdrawal_charge
Cila është mënyra e duhur për të aktivizuar një kartë?,cash_withdrawal_charge
Si mund ta aktivizoj kartën time që sapo ka ardhur?,cash_withdrawal_charge
Pse ka një tarifë kur kam nxjerrë para?,cash_withdrawal_charge
Pse jam ngarkuar me një tarifë për tërheqjen e parave?,cash_withdrawal_charge
Kam bërë një tërheqje parash dhe ka një tarifë. Çfarë është kjo?,cash_withdrawal_charge
Unë jam duke pyetur se pse ka pasur një tarifë shtesë kur kam përdorur një ATM.,cash_withdrawal_charge
Pse tarifohem shtesë kur kam tërhequr para?,cash_withdrawal_charge
Pse tarifohem për të marrë para nga ATM?,cash_withdrawal_charge
E pashë që u tarifova ekstra për paratë që tërhoqa?,cash_withdrawal_charge
A ka një tarifë shtesë për përdorimin e një ATM?,cash_withdrawal_charge
Pse morën më shumë para pastaj unë tërhoqa?,cash_withdrawal_charge
Tërhoqa para dhe u akuzova,cash_withdrawal_charge
pse më ka ngarkuar një tërheqje parash?,cash_withdrawal_charge
Unë u ngarkova për marrjen e parave të gatshme.,cash_withdrawal_charge
"Përshëndetje, kam një pyetje në lidhje me një tarifë të panjohur që e vërej në llogarinë time. Unë shoh që ju djema paguani për tërheqje nga ATM. Asnjëherë mos e vini re këtë tarifë deri më tani. Ju lutem mund të shpjegoni?",cash_withdrawal_charge
Pse më ngarkohet një tarifë për tërheqjen e parave?,cash_withdrawal_charge
Pse kishte një tarifë për tërheqjen time të parave?,cash_withdrawal_charge
Nuk e kuptoj pse u tarifova shtesë për tërheqjen e parave?,cash_withdrawal_charge
Bëra një transaksion në një bankomat dhe u tarifova ekstra për të.,cash_withdrawal_charge
"Unë u tarifova shtesë kur bëra një tërheqje parash, pse?",cash_withdrawal_charge
Pse u tarifova për tërheqjen e parave?,cash_withdrawal_charge
Pse kishte një tarifë për tërheqjen time të parave?,cash_withdrawal_charge
Pse u tarifova për një tërheqje parash në ATM?,cash_withdrawal_charge
"Që kur paguani për të bërë një tërheqje? Unë e kam bërë gjithmonë falas. Pra, sa është tani?",cash_withdrawal_charge
PSE KA TARISE SHTESË PËR PËRDORIM TË ATM-së??!!!,cash_withdrawal_charge
A është një gabim tarifa me tërheqjen time të parave?,cash_withdrawal_charge
Pse përdorimi i një ATM më bëri që të pata një tarifë shtesë?,cash_withdrawal_charge
"Pse tarifohem për tërheqjet e parave nga ATM? Arsyeja e vetme që e përdor është sepse ka qenë falas! Tani ju prisni që unë të paguaj për to, dhe sa do të më kushtojë kjo?",cash_withdrawal_charge
Pse llogaria ime u vlerësua si tarifë për një transaksion ATM?,cash_withdrawal_charge
Pse po tarifohem për tarifat e ATM-ve?,cash_withdrawal_charge
Pse jam ngarkuar për tërheqjen e parave nga llogaria ime?,cash_withdrawal_charge
"Pse u ngarkova për tërheqje? Pasi shkova për të blerë ushqime, tërhoqa disa para nga llogaria ime dhe tani ka një tarifë tjetër.",cash_withdrawal_charge
A paguani për të bërë një tërheqje? Unë hoqa disa para nga llogaria ime më herët dhe u tarifova për këtë.,cash_withdrawal_charge
"Pra, sapo u tarifova për tërheqjen time të fundit nga ATM dhe çdo tërheqje para kësaj ka qenë falas. Cila është çështja këtu?",cash_withdrawal_charge
Pse u ngarkova një tarifë shtesë kur përdor një ATM?,cash_withdrawal_charge
"Kur mora para, u ngarkova me një tarifë shtesë! Shpjegoni!",cash_withdrawal_charge
"Nuk supozohet të më ngarkohet një tarifë për tërheqjen e parave të gatshme, por u ngarkova.",cash_withdrawal_charge
Kam një pyetje në lidhje me tarifën për tërheqjen e parave të gatshme.,cash_withdrawal_charge
A mund të shpjegoni rregullat tuaja për tarifat e ATM-ve?,cash_withdrawal_charge
Si të shmang një tarifë për të përdorur një ATM?,cash_withdrawal_charge
Sa mund të tërheq në një muaj pa bërë tarifa?,cash_withdrawal_charge
A tarifohem më shumë për përdorimin e ATM-së?,cash_withdrawal_charge
"Sapo tërhoqa para nga ATM dhe m'u ngarkua një tarifë, pse?",cash_withdrawal_charge
Pse u tarifova për tërheqjen e parave?,cash_withdrawal_charge
"Kur tërhoqa paratë e mia, pse kishte një tarifë shtesë?",cash_withdrawal_charge
Kam nxjerrë para dhe ka një tarifë. Pse?,cash_withdrawal_charge
A ka një tarifë për tërheqjen e parave të gatshme? Sepse sapo u akuzova?,cash_withdrawal_charge
"Përshëndetje, doja të merrja më shumë informacion rreth tarifës së tërheqjes nga ATM. Unë kam tërhequr para prej vitesh dhe e vërej këtë tarifë në llogarinë time. Gjithmonë kam menduar se nuk ka asnjë tarifë pasi që është kompania e ATM-ve që po tërhiq. Ju lutem mund të shpjegoni?",cash_withdrawal_charge
"Sa para mund të tërheq para tarifave? Vura re një tarifë në kartën time, por nuk mendova se kisha arritur kufirin se sa mund të tërhiqja në një muaj.",cash_withdrawal_charge
"Kjo nuk është e drejtë, më thanë që mund të merrja para në ATM falas?",cash_withdrawal_charge
Si mund të paguaj për të marrë paratë e mia nga ATM?,cash_withdrawal_charge
"Sapo pashë një tarifë për një tërheqje parash që bëra! Tërheqjet nga ATM kanë qenë gjithmonë falas në të kaluarën, kështu që pse ka papritmas një tarifë? Sa do të më kushtojë tani?",cash_withdrawal_charge
Pse po paguani për tërheqjet e parave? Shkova për të tërhequr disa para më herët sot pasi mora sendet ushqimore dhe duket se ka një tarifë që nuk ishte aty më parë,cash_withdrawal_charge
Çfarë ndodh me tarifën për marrjen e parave të gatshme?,cash_withdrawal_charge
"Më thanë se tërheqja e parave të gatshme nga ATM është falas, por më paguan një tarifë. Pse eshte kjo?",cash_withdrawal_charge
Pse ngarkohen tarifa për tërheqjet e parave? Unë shkova të tërhiqja disa para sot pas blerjes. Ka një tarifë të re atje.,cash_withdrawal_charge
"Kur tërhoqa para nga llogaria ime një ditë tjetër, vura re se kishte një tarifë. Nuk mendova se kishte tarifa për tërheqje...? Sa do të tarifohem?",cash_withdrawal_charge
"Mendova se ishte e lirë të bëja një tërheqje. Pra, sa kushton tani?",cash_withdrawal_charge
Sapo pashë deklaratën time. Pse jam ndryshuar për përdorimin e ATM-së?,cash_withdrawal_charge
Pse më paguani për tërheqje nga ATM? Ka qenë gjithmonë falas më parë.,cash_withdrawal_charge
A ka ndonjë arsye që jam ngarkuar me një tarifë shtesë për përdorimin e ATM-së?,cash_withdrawal_charge
Kishte një tarifë shtesë kur isha në ATM. Pse?,cash_withdrawal_charge
"E urrej këtë ATM, më ngarkoi një tarifë shtesë, Pse më ngarkoi?",cash_withdrawal_charge
Pse më ngarkohet një tarifë shtesë kur përdor ATM-në?,cash_withdrawal_charge
Çfarë ndodh me tarifën shtesë që mora?,cash_withdrawal_charge
Më thuaj pse ka një tarifë për tërheqjen time të parave.,cash_withdrawal_charge
Pse u tarifova për marrjen e parave të gatshme?,cash_withdrawal_charge
Pse më ngarkojnë të bëj tërheqje parash? Mendova se ata duhej të ishin të lirë!,cash_withdrawal_charge
Nuk duhej të më kishin ngarkuar një tarifë për tërheqjen e parave.,cash_withdrawal_charge
Unë kam ngarkuar një tarifë që nuk duhet të jetë aty nga paratë e mia,cash_withdrawal_charge
Më ngarkuan një tarifë për tërheqjen e parave të gatshme.,cash_withdrawal_charge
"Dua të marr ca para nga ATM-ja duke përdorur kartën time, por nuk dua të ngarkohem me ndonjë tarifë. Unë kam marrë disa para më parë pa asnjë tarifë, por kohët e fundit jam duke u ngarkuar. Pse?",cash_withdrawal_charge
"E mora këtë tarifë budallaqe pasi mora para, pse?",cash_withdrawal_charge
"Unë u tarifova për një tërheqje parash, pse?",cash_withdrawal_charge
Mora para dhe m'u ngarkua një tarifë që nuk duhej të ishte aty!,cash_withdrawal_charge
Ju lutem ndihmë! Kishte një tarifë shtesë kur mora para.,cash_withdrawal_charge
Pse papritmas jam tarifuar për tërheqjen time nga ATM? Mendova se tërheqjet ishin falas sepse kjo është hera e parë që e kam pasur këtë problem.,cash_withdrawal_charge
Mund të më thoni pse u ngarkova për të tërhequr para?,cash_withdrawal_charge
Pse m'u ngarkua një tarifë kur tërhoqa paratë?,cash_withdrawal_charge
Si ndodh që tërheqja ime e parave të gatshme erdhi me një tarifë të panevojshme?!,cash_withdrawal_charge
Një tarifë përqindjeje u ngarkua për tërheqjen time.,cash_withdrawal_charge
A do të tarifohem për një tërheqje parash?,cash_withdrawal_charge
Shpjegoni tarifat shtesë të ATM-ve.,cash_withdrawal_charge
"Sapo mora ca para nga një makinë parash në aeroportin Heathrow sepse doja të blija disa syze dielli të reja për pushimet e mia, por ju i keni shtuar një tarifë tërheqjes, çfarë është kjo?",cash_withdrawal_charge
Banka më ngarkoi tarifa për tërheqjen e parave!,cash_withdrawal_charge
Pse më ngarkohet një tarifë për marrjen e parave të gatshme?,cash_withdrawal_charge
Unë përdora një ATM dhe doja të dija pse u ngarkova me një tarifë shtesë.,cash_withdrawal_charge
A ka një tarifë për tërheqjen e parave të gatshme?,cash_withdrawal_charge
"Më ngarkuan një tarifë kur tërhiqja para, a mund të shpjegoni pse?",cash_withdrawal_charge
"Kam marrë një tarifë për marrjen e parave të gatshme, a është e saktë kjo?",cash_withdrawal_charge
Sot vura re një tarifë për tërheqje nga ATM në llogarinë time. Ju lutem mund ta rregulloni këtë? Supozohet të jetë pa pagesë.,cash_withdrawal_charge
Pse po ngarkoni tarifa për tërheqjet e parave të gatshme? Shkova për të tërhequr disa para sot më herët pasi bleva sende ushqimore. Ka një tarifë që nuk ishte më parë.,cash_withdrawal_charge
A ka një tarifë për tërheqjet e parave? Gjithmonë kam menduar se është falas.,cash_withdrawal_charge
Më thuaj pse ka një tarifë shtesë kur përdor një ATM?,cash_withdrawal_charge
Pse më ngarkove ekstra për tërheqjen e parave?,cash_withdrawal_charge
A ka gjithmonë një tarifë kur tërhiqni para?,cash_withdrawal_charge
Unë kam një tarifë për tërheqjen e parave të gatshme,cash_withdrawal_charge
Më bëj të kuptoj pse më kërkohet një tarifë shtesë kur përdor ATM-në.,cash_withdrawal_charge
Pse jam duke paguar një tarifë kur përdor një ATM?,cash_withdrawal_charge
Kisha përshtypjen se tërheqjet e parave nga ATM ishin falas. Pse u tarifova papritur për transaksionin tim më të fundit në ATM?,cash_withdrawal_charge
Nuk e kuptova se kishte ndonjë tarifë për tërheqjen e parave nga llogaria ime - kjo nuk më ka ndodhur kurrë më parë. Cilat janë saktësisht tarifat?,cash_withdrawal_charge
A ka tarifa ATM?,cash_withdrawal_charge
"A paguani për tërheqje parash? Unë dua të marr paratë e mia dhe ju duket se po më paguani për kënaqësinë! Pse është kjo, ju kurrë nuk do ta merrni këtë me bankën time të lartë të rrugës!",cash_withdrawal_charge
"A ka një tarifë kur marr para nga një ATM? A ka një kufi që mund të heq? Nëse ka një tarifë, çfarë është ajo?",cash_withdrawal_charge
Pse kishte një tarifë kur tërhoqa para?,cash_withdrawal_charge
"ATM-ja më ngarkoi një tarifë shtesë, Pse?",cash_withdrawal_charge
"Pse jam duke u ngarkuar për tërheqjen e parave të gatshme, por jo në të kaluarën?",cash_withdrawal_charge
Pse kam marrë një tarifë për marrjen e parave të gatshme?,cash_withdrawal_charge
Unë jam ngarkuar me një tarifë për marrjen e parave të gatshme,cash_withdrawal_charge
Pse u tarifova kur merrja para?,cash_withdrawal_charge
"Kam bërë një tërheqje parash dhe jam ngarkuar gabimisht me një tarifë, a mund të më ndihmoni me këtë?",cash_withdrawal_charge
Kam marrë tarifa për tërheqjen e parave të gatshme!,cash_withdrawal_charge
Që kur ka pasur tarifa për marrjen e parave të gatshme nga llogaria ime? Për mua ka qenë gjithmonë falas ta bëja këtë më parë. Sa do të jenë tarifat?,cash_withdrawal_charge
Kishte një tarifë të papritur për tërheqjen time të parave!,cash_withdrawal_charge
Kishte një tarifë shtesë në llogarinë time kur mora para.,cash_withdrawal_charge
"Gjatë marrjes së parave të gatshme, më ngarkuan një tarifë.",cash_withdrawal_charge
Pse u tarifova për një tërheqje?,cash_withdrawal_charge
Si është e mundur që unë të tarifohem shtesë për tërheqjen e parave?,cash_withdrawal_charge
Pse po tarifohem për marrjen e parave të gatshme?,cash_withdrawal_charge
Pse shoh tarifa shtesë për tërheqjen e parave të mia?,cash_withdrawal_charge
"Sa herë që kam bërë një tërheqje nga ATM më parë, ka qenë gjithmonë falas. Tani them se jam tarifuar për tërheqjen time më të fundit nga ATM. Cfare po ndodh ketu?",cash_withdrawal_charge
Çfarë po ndodh? Kohët e fundit u tarifova për një tërheqje nga ATM. Unë kurrë nuk e kam parë këtë tarifë më parë dhe më parë ka qenë gjithmonë falas.,cash_withdrawal_charge
Pashë një tarifë në faturën time nga tërheqja e parave gjatë blerjeve më herët. A duhet të ketë një tarifë për këtë lloj transaksioni?,cash_withdrawal_charge
Pse m'u ngarkua një tarifë shtesë nga ATM?,cash_withdrawal_charge
"tarifa shtesë për tërheqjen e parave të gatshme, jo të mira.",cash_withdrawal_charge
Pse jam duke u ngarkuar me tarifa të caktuara? Vura re një tarifë pasi tërhoqa disa para për sende ushqimore më herët sot.,cash_withdrawal_charge
A keni filluar të tarifoni për tërheqjet e parave? Gjithmonë mendoja se ishte falas derisa vura re këtë tarifë. Sa është tarifa?,cash_withdrawal_charge
Mund të më thoni pse u tarifova shtesë kur tërhoqa paratë?,cash_withdrawal_charge
"Duket se papritmas jam ngarkuar për tërheqjen time të fundit të parave nga ATM. Çfarë ka me këtë? Ndonëse tërheqjet janë falas, nuk më keni ngarkuar kurrë deri tani!",cash_withdrawal_charge
Unë besoj se jam akuzuar për një tërheqje pasi shkova për të blerë ushqime. A po paguani për këtë tani?,cash_withdrawal_charge
Pse u tarifova kur nxora paratë?,cash_withdrawal_charge
a ka tarifë për tërheqjet?,cash_withdrawal_charge
A ka tarifa për tërheqjet e parave?,cash_withdrawal_charge
A tarifohem për tërheqjet?,cash_withdrawal_charge
Kohët e fundit jam akuzuar për tërheqjen e parave nga ATM-ja e bankës sime. Si mund të jetë e mundur kjo kur nuk jam tarifuar për përdorimin e tij më parë?,cash_withdrawal_charge
Pse u tarifova për tërheqjen e parave?,cash_withdrawal_charge
Kur keni filluar të tarifoni për të bërë një tërheqje? Sa është tani? Gjithmonë kam menduar se është falas.,cash_withdrawal_charge
Sa ishte tarifa shtesë për tërheqjen e parave?,cash_withdrawal_charge
Më është ngarkuar një tarifë për tërheqjen time të parave të gatshme që nuk duhej të ngarkohesha.,cash_withdrawal_charge
Pse ka një tarifë për tërheqjen e parave të gatshme?,cash_withdrawal_charge
Pse përdorimi i një ATM më bëri që të ngarkohesha me një tarifë shtesë?,cash_withdrawal_charge
Pse kam marrë një tarifë nga ATM?,cash_withdrawal_charge
për tërheqjet e parave të më ngarkoni?,cash_withdrawal_charge
Pse m'u ngarkua një tarifë për tërheqjen e parave të gatshme?,cash_withdrawal_charge
kam tërhequr para nga ATM dhe jam ngarkuar me një tarifë,cash_withdrawal_charge
"Pse u ngarkova me një tarifë, mendova se ishte falas?",cash_withdrawal_charge
"Nuk jam ngarkuar kurrë më parë për tërheqjen e parave të gatshme nga ATM, por tani më ngarkohet një tarifë për tërheqjen e parave të gatshme. Cfare ndodhi?",cash_withdrawal_charge
Tërhoqa para dhe u akuzova. Pse?,cash_withdrawal_charge
Pse kam një tarifë për një tërheqje nga ATM? Mendova se këto ishin falas?,cash_withdrawal_charge
Mora një tarifë të çuditshme kur përdora ATM-në.,cash_withdrawal_charge
E përdora kartën time një ditë tjetër për të marrë para nga një bankomat dhe m'u ngarkua një tarifë shtesë. Nuk e kuptoj pse po më paguajnë një tarifë krejt papritur. Mendova se ishte falas të tërhiqesh nga një ATM?,cash_withdrawal_charge
Pse kishte një tarifë me tërheqjen time të parave?,cash_withdrawal_charge
çfarë është kjo tarifë shtesë për një tërheqje?,cash_withdrawal_charge
A ka një tarifë për marrjen e parave të gatshme?,cash_withdrawal_charge
"Përshëndetje, kam vënë re një problem në tërheqjen time të fundit në bankomatët e bankave. Bëra një transaksion dhe pasi mora fondet e mia nga makina, u vlerësua një tarifë për tërheqjen time. A janë këto lloj transaksionesh pa pagesë?",cash_withdrawal_charge
Unë kam një transaksion të çuditshëm në llogarinë time që duket se ka të bëjë me një tërheqje parash që kam bërë jashtë Nandos në Leeds. Për çfarë është kjo? A është mashtrim?,cash_withdrawal_charge
Pse më ngarkove për marrjen e parave?,cash_withdrawal_charge
"Herët e fundit që kam qenë në ATM, më ngarkuan një tarifë tërheqjeje. A kanë ndryshuar politikat tuaja në lidhje me tarifat?",cash_withdrawal_charge
Pse jam duke u ngarkuar për tërheqjen e fondeve në para?,cash_withdrawal_charge
Cila është politika juaj për tërheqjen e parave nga një ATM? Ka një tarifë në llogarinë time që nuk ishte aty përpara se të paguaja për sendet e mia ushqimore.,cash_withdrawal_charge
Cila është tarifa shtesë që më është ngarkuar kur përdor një ATM?,cash_withdrawal_charge
Pse tarifohem sa herë që tërheq para?,cash_withdrawal_charge
Pse më ngarkove ekstra kur tërhoqa para?,cash_withdrawal_charge
Kam përdorur një ATM dhe ka pasur një tarifë shtesë.,cash_withdrawal_charge
"ajo tarifë nuk duhet të jetë aty, ma keni ngarkuar paratë për një gjë të panevojshme.",cash_withdrawal_charge
Pse kishte një tarifë shtesë me tërheqjen e parave të mia?,cash_withdrawal_charge
Pse kërkove një tarifë kur u tërhoqa nga një bankomat?,card_about_to_expire
Pse tani ka një tarifë për të bërë tërheqje parash? Doja pak para pasi shkova në dyqan ushqimor dhe ka një tarifë të re!,card_about_to_expire
Pse jam duke u ngarkuar për tërheqjen e parave?,card_about_to_expire
Pse m'u ngarkua një tarifë për tërheqjen time?,card_about_to_expire
Pse më kushtoi ekstra tërheqja e parave?,card_about_to_expire
Pse m'u ngarkua një tarifë për tërheqjen e parave nga karta ime?,card_about_to_expire
Sa është tarifa për tërheqjen e parave të gatshme?,card_about_to_expire
"Tërhoqa para dhe mora një tarifë, ju lutem shpjegoni",card_about_to_expire
"Unë përdora kartën time për të marrë para në dorë, më pas m'u ngarkua një tarifë që nuk duhej të kisha paguar.",card_about_to_expire
Vura re një tarifë tjetër ndërsa po nxirrja paratë e mia.,card_about_to_expire
Pse m'u ngarkua një tarifë për tërheqjen e parave?,card_about_to_expire
A kushtojnë ndonjë tërheqje parash?,card_about_to_expire
Pse ka një tarifë për marrjen e parave të gatshme?,card_about_to_expire
A ka ndonjë tarifë të shprehur nëse e dua kartën time të re më shpejt?,card_about_to_expire
A duhet të bëj diçka për të marrë një kartë të re pasi të skadojë?,card_about_to_expire
"Unë jam jashtë shtetit në Kinë, a mund të marr një kartë zëvendësimi?",card_about_to_expire
A mund të marr një kartë të re me datë të re skadimi në Kinë?,card_about_to_expire
A ka kufizime për kartat e reja në Kinë?,card_about_to_expire
"Duhet një kartë e re, e imja po skadon.",card_about_to_expire
Më duhet një kartë e re për të zëvendësuar një të skaduar. A do të kushtojë ndonjë gjë dhe sa shpejt?,card_about_to_expire
Karta ime skadon javën e ardhshme. Si mund të marr një të re?,card_about_to_expire
Sa është kostoja dhe afati kohor për të marrë një kartë të re?,card_about_to_expire
A është e mundur të merrni një kartë të re në Kinë?,card_about_to_expire
A kushton shumë apo kërkon shumë kohë për të marrë një kartë të re? E imja është gati të skadojë.,card_about_to_expire
A ka hapa që duhet të ndërmarr përpara se kartela ime të skadojë?,card_about_to_expire
Karta ime është gati të skadojë. Si mund të marr një kartë të re?,card_about_to_expire
A do të marr një kartë të re kur të skadojë afati im?,card_about_to_expire
Karta ime do të skadojë,card_about_to_expire
Çfarë duhet të bëj nëse karta ime skadon së shpejti?,card_about_to_expire
"Nëse jam në Kinë, a mund të porosis ende një kartë të re dhe nëse po, si?",card_about_to_expire
"Pas një muaji, karta ime do të arrijë datën e skadencës, a duhet të kërkoj kartën tjetër?",card_about_to_expire
Çfarë ndodh nëse kartela ime skadon?,card_about_to_expire
"Karta ime skadon një muaj nga tani, a duhet të bëj një porosi për kartën e re?",card_about_to_expire
A do të më dërgohet një kartë e re përpara se të skadojë afati im?,card_about_to_expire
Data e skadimit të kartës sime po afron,card_about_to_expire
Si mund të zëvendësoj një kartë të skaduar?,card_about_to_expire
Si mund të marr një kartë të re të dërguar në Kinë?,card_about_to_expire
"Pas skadimit të kartës sime, çfarë duhet të bëj?",card_about_to_expire
Karta ime është gati të skadojë. Çfarë duhet të bëj për të vazhduar përdorimin e kartës?,card_about_to_expire
"Karta ime do të skadojë së shpejti, a duhet të porosis një të re?",card_about_to_expire
Ku mund të dërgoj një kartë të re bankare në Kinë?,card_about_to_expire
Unë jam në Kinë dhe kam nevojë për një kartë të re. Ju lutem ndihmë.,card_about_to_expire
Më tregoni se çfarë duhet të bëj pasi kartela ime të skadojë.,card_about_to_expire
Si mund ta di se kur do të skadojë karta ime?,card_about_to_expire
Cila është procedura për një kartë të skaduar?,card_about_to_expire
Si mund të porosis një kartë të re kur e vjetra është gati të skadojë?,card_about_to_expire
Çfarë duhet të bëj nëse karta ime është gati të skadojë?,card_about_to_expire
Çfarë ndodh pasi kartela ime skadon?,card_about_to_expire
Ku mund të porosis një kartë kur jam në Kinë?,card_about_to_expire
Si mund të zëvendësoj një kartë që do të skadojë?,card_about_to_expire
Nëse kartela ime ka skaduar çfarë mund të bëj?,card_about_to_expire
Çfarë hapash duhet të ndërmarr përpara se kartela ime të skadojë?,card_about_to_expire
Më duhet një kartë e re para se të skadojë.,card_about_to_expire
Kur do të marr një kartë të re kur ta porosis dhe sa do të kushtojë.,card_about_to_expire
A mund të pres që të më dërgoni një kartë të re kur e imja do të skadojë?,card_about_to_expire
"Kur kartela ime skadon shpejt, sa shpejt dërgohet karta e zëvendësimit dhe cilat janë kostot?",card_about_to_expire
Si mund të porosis një kartë të re? Ky aktual është gati të skadojë.,card_about_to_expire
A mund të porosis një kartë të re në Kinë?,card_about_to_expire
A është i disponueshëm porositja e një karte të re nga Kina?,card_about_to_expire
Çfarë duhet të bëj nëse karta ime është gati të skadojë?,card_about_to_expire
Karta ime është gati të skadojë. A ka ndonjë kosto me një kartë zëvendësimi? Sa shpejt ma dërgoni me postë?,card_about_to_expire
A ka ndonjë mënyrë për të porositur një kartë të re ndërsa jeni në Kinë?,card_about_to_expire
Data e skadencës në kartën time është shumë shpejt dhe më duhet të marr një të re. Cilat janë çmimet dhe opsionet e dorëzimit për kartën time të zëvendësimit?,card_about_to_expire
"Nëse karta ime është gati të skadojë, sa kohë do të duhet për të marrë një të re dhe sa do të më kushtonte kjo?",card_about_to_expire
Karta ime është gati të skadojë. Si mund të porosis një tjetër?,card_about_to_expire
"Karta ime skadon së shpejti, Si mund të porosis një kartë të re?",card_about_to_expire
Më duhet të porosis një kartë të re pasi e vjetra ime do të skadojë së shpejti. Mund të më thoni si të porosis një të re?,card_about_to_expire
"Kur skadon kartela ime, sa është kostoja e një zëvendësimi dhe sa shpejt?",card_about_to_expire
Do të më duhet një kartë e re sepse e imja është pothuajse e skaduar. Sa shpejt mund të marr një zëvendësim dhe sa është kostoja?,card_about_to_expire
A duhet të porosis një kartë të re nëse imja po skadon?,card_about_to_expire
"Karta ime do të skadojë muajin tjetër, a duhet të porosis një të re?",card_about_to_expire
A mund ta dërgoj këtë në Kinë?,card_about_to_expire
Karta ime skadon shumë shpejt. Sa është kostoja dhe koha e dorëzimit për të marrë një të re?,card_about_to_expire
"Data e skadencës për kartën time po afron, si mund të marr një kartë të re?",card_about_to_expire
